"date","version","downloads"
"2026-04-18","1.16.0",111490
"2026-04-18","1.17.0",84011
"2026-04-18","1.18.0",73725
"2026-04-18","1.19.0",79797
"2026-04-18","1.2.0",1340
"2026-04-18","1.2.0rc1",1
"2026-04-18","1.2.1",905
"2026-04-18","1.20.0",79259
"2026-04-18","1.21.0",77761
"2026-04-18","1.21.1",75535
"2026-04-18","1.21.2",71520
"2026-04-18","1.22.0",89981
"2026-04-18","1.23.0",83138
"2026-04-18","1.23.1",79933
"2026-04-18","1.23.2",76329
"2026-04-18","1.23.3",266617
"2026-04-18","1.24.0",93017
"2026-04-18","1.25.0",161595
"2026-04-18","1.26.0",526762
"2026-04-18","1.27.0",5074850
"2026-04-18","1.3.0",1651
"2026-04-18","1.3.0rc1",4
"2026-04-18","1.4.0",1074
"2026-04-18","1.4.1",1945
"2026-04-18","1.5.0",4138
"2026-04-18","1.6.0",17323
"2026-04-18","1.7.0",11265
"2026-04-18","1.7.1",12032
"2026-04-18","1.8.0",11989
"2026-04-18","1.8.1",15013
"2026-04-18","1.9.0",27358
"2026-04-18","1.9.1",13555
"2026-04-18","1.9.2",14690
"2026-04-18","1.9.3",13207
"2026-04-18","1.9.4",23333
"2026-04-19","0.9.1",1189
"2026-04-19","1.0.0",1909
"2026-04-19","1.1.0",814
"2026-04-19","1.1.1",1054
"2026-04-19","1.1.2",1463
"2026-04-19","1.1.3",2072
"2026-04-19","1.10.0",12796
"2026-04-19","1.10.1",18728
"2026-04-19","1.11.0",17547
"2026-04-19","1.12.0",14247
"2026-04-19","1.12.1",17065
"2026-04-19","1.12.2",16347
"2026-04-19","1.12.3",13381
"2026-04-19","1.12.4",35358
"2026-04-19","1.13.0",19290
"2026-04-19","1.13.1",27536
"2026-04-19","1.14.0",19254
"2026-04-19","1.14.1",76972
"2026-04-19","1.15.0",76934
"2026-04-19","1.16.0",115608
"2026-04-19","1.17.0",87060
"2026-04-19","1.18.0",78593
"2026-04-19","1.19.0",83710
"2026-04-19","1.2.0",1296
"2026-04-19","1.2.0rc1",3
"2026-04-19","1.2.1",1036
"2026-04-19","1.20.0",83134
"2026-04-19","1.21.0",82017
"2026-04-19","1.21.1",81210
"2026-04-19","1.21.2",75821
"2026-04-19","1.22.0",92958
"2026-04-19","1.23.0",87887
"2026-04-19","1.23.1",84640
"2026-04-19","1.23.2",81494
"2026-04-19","1.23.3",202312
"2026-04-19","1.24.0",99429
"2026-04-19","1.25.0",142153
"2026-04-19","1.26.0",528856
"2026-04-19","1.27.0",5099824
"2026-04-19","1.3.0",2287
"2026-04-19","1.3.0rc1",5
"2026-04-19","1.4.0",1150
"2026-04-19","1.4.1",2032
"2026-04-19","1.5.0",1858
"2026-04-19","1.6.0",17377
"2026-04-19","1.7.0",11610
"2026-04-19","1.7.1",12426
"2026-04-19","1.8.0",12469
"2026-04-19","1.8.1",14960
"2026-04-19","1.9.0",20483
"2026-04-19","1.9.1",13916
"2026-04-19","1.9.2",14996
"2026-04-19","1.9.3",13594
"2026-04-19","1.9.4",34988
"2026-04-20","0.9.1",1823
"2026-04-20","1.0.0",2731
"2026-04-20","1.1.0",1391
"2026-04-20","1.1.1",1535
"2026-04-20","1.1.2",2304
"2026-04-20","1.1.3",3095
"2026-04-20","1.10.0",17886
"2026-04-20","1.10.1",26374
"2026-04-20","1.11.0",24159
"2026-04-20","1.12.0",19982
"2026-04-20","1.12.1",20169
"2026-04-20","1.12.2",32363
"2026-04-20","1.12.3",19720
"2026-04-20","1.12.4",101769
"2026-04-20","1.13.0",31625
"2026-04-20","1.13.1",44514
"2026-04-20","1.14.0",30471
"2026-04-20","1.14.1",90152
"2026-04-20","1.15.0",89027
"2026-04-20","1.16.0",160683
"2026-04-20","1.17.0",132939
"2026-04-20","1.18.0",90009
"2026-04-20","1.19.0",102446
"2026-04-20","1.2.0",2300
"2026-04-20","1.2.0rc1",2
"2026-04-20","1.2.1",1781
"2026-04-20","1.20.0",99642
"2026-04-20","1.21.0",99337
"2026-04-20","1.21.1",92244
"2026-04-20","1.21.2",88689
"2026-04-20","1.22.0",114719
"2026-04-20","1.23.0",110222
"2026-04-20","1.23.1",101718
"2026-04-20","1.23.2",95163
"2026-04-20","1.23.3",333538
"2026-04-20","1.24.0",136423
"2026-04-20","1.25.0",261024
"2026-04-20","1.26.0",1031966
"2026-04-20","1.27.0",6163316
"2026-04-20","1.3.0",6762
"2026-04-20","1.3.0rc1",6
"2026-04-20","1.4.0",2250
"2026-04-20","1.4.1",2620
"2026-04-20","1.5.0",2831
"2026-04-20","1.6.0",27847
"2026-04-20","1.7.0",15633
"2026-04-20","1.7.1",16934
"2026-04-20","1.8.0",17113
"2026-04-20","1.8.1",20967
"2026-04-20","1.9.0",22319
"2026-04-20","1.9.1",21566
"2026-04-20","1.9.2",21458
"2026-04-20","1.9.3",19432
"2026-04-20","1.9.4",49095
"2026-04-21","0.9.1",2499
"2026-04-21","1.0.0",5372
"2026-04-21","1.1.0",3213
"2026-04-21","1.1.1",3588
"2026-04-21","1.1.2",4047
"2026-04-21","1.1.3",4988
"2026-04-21","1.10.0",20585
"2026-04-21","1.10.1",29872
"2026-04-21","1.11.0",27022
"2026-04-21","1.12.0",22790
"2026-04-21","1.12.1",26667
"2026-04-21","1.12.2",37269
"2026-04-21","1.12.3",23487
"2026-04-21","1.12.4",115267
"2026-04-21","1.13.0",33911
"2026-04-21","1.13.1",47083
"2026-04-21","1.14.0",33588
"2026-04-21","1.14.1",97088
"2026-04-21","1.15.0",95225
"2026-04-21","1.16.0",176882
"2026-04-21","1.17.0",156873
"2026-04-21","1.18.0",95155
"2026-04-21","1.19.0",108752
"2026-04-21","1.2.0",4405
"2026-04-21","1.2.0rc1",8
"2026-04-21","1.2.1",4238
"2026-04-21","1.20.0",104249
"2026-04-21","1.21.0",105287
"2026-04-21","1.21.1",97574
"2026-04-21","1.21.2",93439
"2026-04-21","1.22.0",123879
"2026-04-21","1.23.0",118878
"2026-04-21","1.23.1",107698
"2026-04-21","1.23.2",100794
"2026-04-21","1.23.3",388148
"2026-04-21","1.24.0",145126
"2026-04-21","1.25.0",286021
"2026-04-21","1.26.0",1112156
"2026-04-21","1.27.0",6380683
"2026-04-21","1.3.0",6779
"2026-04-21","1.3.0rc1",7
"2026-04-21","1.4.0",4401
"2026-04-21","1.4.1",6330
"2026-04-21","1.5.0",7746
"2026-04-21","1.6.0",26836
"2026-04-21","1.7.0",19208
"2026-04-21","1.7.1",20453
"2026-04-21","1.8.0",20348
"2026-04-21","1.8.1",24626
"2026-04-21","1.9.0",29282
"2026-04-21","1.9.1",26260
"2026-04-21","1.9.2",25268
"2026-04-21","1.9.3",22467
"2026-04-21","1.9.4",48314
"2026-04-22","0.9.1",2013
"2026-04-22","1.0.0",5570
"2026-04-22","1.1.0",3845
"2026-04-22","1.1.1",4060
"2026-04-22","1.1.2",4769
"2026-04-22","1.1.3",5623
"2026-04-22","1.10.0",20031
"2026-04-22","1.10.1",30212
"2026-04-22","1.11.0",26662
"2026-04-22","1.12.0",21899
"2026-04-22","1.12.1",23529
"2026-04-22","1.12.2",33490
"2026-04-22","1.12.3",22510
"2026-04-22","1.12.4",133745
"2026-04-22","1.13.0",33070
"2026-04-22","1.13.1",47325
"2026-04-22","1.14.0",32767
"2026-04-22","1.14.1",97190
"2026-04-22","1.15.0",96568
"2026-04-22","1.16.0",178992
"2026-04-22","1.17.0",154889
"2026-04-22","1.18.0",96718
"2026-04-22","1.19.0",110333
"2026-04-22","1.2.0",5292
"2026-04-22","1.2.0rc1",10
"2026-04-22","1.2.1",4755
"2026-04-22","1.20.0",106765
"2026-04-22","1.21.0",106203
"2026-04-22","1.21.1",99692
"2026-04-22","1.21.2",94213
"2026-04-22","1.22.0",124748
"2026-04-22","1.23.0",114901
"2026-04-22","1.23.1",108209
"2026-04-22","1.23.2",100792
"2026-04-22","1.23.3",339918
"2026-04-22","1.24.0",149905
"2026-04-22","1.25.0",283600
"2026-04-22","1.26.0",1084763
"2026-04-22","1.27.0",6178183
"2026-04-22","1.3.0",7054
"2026-04-22","1.3.0rc1",8
"2026-04-22","1.4.0",4864
"2026-04-22","1.4.1",7794
"2026-04-22","1.5.0",6679
"2026-04-22","1.6.0",28184
"2026-04-22","1.7.0",18430
"2026-04-22","1.7.1",19955
"2026-04-22","1.8.0",19580
"2026-04-22","1.8.1",23984
"2026-04-22","1.9.0",33211
"2026-04-22","1.9.1",26660
"2026-04-22","1.9.2",23819
"2026-04-22","1.9.3",22156
"2026-04-22","1.9.4",42819
"2026-04-23","0.9.1",1948
"2026-04-23","1.0.0",2793
"2026-04-23","1.1.0",1431
"2026-04-23","1.1.1",1790
"2026-04-23","1.1.2",2396
"2026-04-23","1.1.3",3256
"2026-04-23","1.10.0",17810
"2026-04-23","1.10.1",26977
"2026-04-23","1.11.0",26631
"2026-04-23","1.12.0",19383
"2026-04-23","1.12.1",19960
"2026-04-23","1.12.2",33051
"2026-04-23","1.12.3",19716
"2026-04-23","1.12.4",99358
"2026-04-23","1.13.0",29728
"2026-04-23","1.13.1",41339
"2026-04-23","1.14.0",29011
"2026-04-23","1.14.1",94455
"2026-04-23","1.15.0",94584
"2026-04-23","1.16.0",172753
"2026-04-23","1.17.0",153025
"2026-04-23","1.18.0",92215
"2026-04-23","1.19.0",104627
"2026-04-23","1.2.0",2654
"2026-04-23","1.2.0rc1",11
"2026-04-23","1.2.1",2288
"2026-04-23","1.20.0",100426
"2026-04-23","1.21.0",101493
"2026-04-23","1.21.1",95143
"2026-04-23","1.21.2",90063
"2026-04-23","1.22.0",117760
"2026-04-23","1.23.0",113051
"2026-04-23","1.23.1",103675
"2026-04-23","1.23.2",97284
"2026-04-23","1.23.3",342143
"2026-04-23","1.24.0",142929
"2026-04-23","1.25.0",255277
"2026-04-23","1.26.0",1101984
"2026-04-23","1.27.0",5770412
"2026-04-23","1.3.0",3850
"2026-04-23","1.3.0rc1",4
"2026-04-23","1.4.0",2720
"2026-04-23","1.4.1",4003
"2026-04-23","1.5.0",4196
"2026-04-23","1.6.0",25036
"2026-04-23","1.7.0",15911
"2026-04-23","1.7.1",17430
"2026-04-23","1.8.0",17091
"2026-04-23","1.8.1",21003
"2026-04-23","1.9.0",29284
"2026-04-23","1.9.1",23623
"2026-04-23","1.9.2",19619
"2026-04-23","1.9.3",19749
"2026-04-23","1.9.4",42883
"2026-04-24","0.9.1",2178
"2026-04-24","1.0.0",3591
"2026-04-24","1.1.0",1739
"2026-04-24","1.1.1",2015
"2026-04-24","1.1.2",2620
"2026-04-24","1.1.3",3128
"2026-04-24","1.10.0",16050
"2026-04-24","1.10.1",24852
"2026-04-24","1.11.0",22742
"2026-04-24","1.12.0",17148
"2026-04-24","1.12.1",17936
"2026-04-24","1.12.2",29488
"2026-04-24","1.12.3",17977
"2026-04-24","1.12.4",93510
"2026-04-24","1.13.0",27410
"2026-04-24","1.13.1",36432
"2026-04-24","1.14.0",27363
"2026-04-24","1.14.1",93290
"2026-04-24","1.15.0",94399
"2026-04-24","1.16.0",160649
"2026-04-24","1.17.0",150571
"2026-04-24","1.18.0",92043
"2026-04-24","1.19.0",105539
"2026-04-24","1.2.0",2597
"2026-04-24","1.2.0rc1",9
"2026-04-24","1.2.1",2565
"2026-04-24","1.20.0",101096
"2026-04-24","1.21.0",99607
"2026-04-24","1.21.1",95403
"2026-04-24","1.21.2",89816
"2026-04-24","1.22.0",118948
"2026-04-24","1.23.0",110628
"2026-04-24","1.23.1",102597
"2026-04-24","1.23.2",96066
"2026-04-24","1.23.3",438718
"2026-04-24","1.24.0",141580
"2026-04-24","1.25.0",246872
"2026-04-24","1.26.0",1019477
"2026-04-24","1.27.0",5641553
"2026-04-24","1.3.0",4360
"2026-04-24","1.3.0rc1",9
"2026-04-24","1.4.0",2875
"2026-04-24","1.4.1",5989
"2026-04-24","1.5.0",4528
"2026-04-24","1.6.0",22771
"2026-04-24","1.7.0",14963
"2026-04-24","1.7.1",16653
"2026-04-24","1.8.0",15796
"2026-04-24","1.8.1",19683
"2026-04-24","1.9.0",17405
"2026-04-24","1.9.1",21262
"2026-04-24","1.9.2",17456
"2026-04-24","1.9.3",18512
"2026-04-24","1.9.4",33371
"2026-04-25","0.9.1",3678
"2026-04-25","1.0.0",2262
"2026-04-25","1.1.0",1169
"2026-04-25","1.1.1",1133
"2026-04-25","1.1.2",1800
"2026-04-25","1.1.3",1911
"2026-04-25","1.10.0",11573
"2026-04-25","1.10.1",16517
"2026-04-25","1.11.0",16363
"2026-04-25","1.12.0",12643
"2026-04-25","1.12.1",12157
"2026-04-25","1.12.2",13920
"2026-04-25","1.12.3",12302
"2026-04-25","1.12.4",35651
"2026-04-25","1.13.0",18745
"2026-04-25","1.13.1",27084
"2026-04-25","1.14.0",18299
"2026-04-25","1.14.1",83465
"2026-04-25","1.15.0",85194
"2026-04-25","1.16.0",125088
"2026-04-25","1.17.0",92101
"2026-04-25","1.18.0",84683
"2026-04-25","1.19.0",90527
"2026-04-25","1.2.0",1723
"2026-04-25","1.2.0rc1",7
"2026-04-25","1.2.1",1800
"2026-04-25","1.20.0",88838
"2026-04-25","1.21.0",87624
"2026-04-25","1.21.1",86918
"2026-04-25","1.21.2",81018
"2026-04-25","1.22.0",100796
"2026-04-25","1.23.0",93536
"2026-04-25","1.23.1",90949
"2026-04-25","1.23.2",87105
"2026-04-25","1.23.3",226844
"2026-04-25","1.24.0",105757
"2026-04-25","1.25.0",160618
"2026-04-25","1.26.0",556268
"2026-04-25","1.27.0",4118356
"2026-04-25","1.3.0",3060
"2026-04-25","1.3.0rc1",9
"2026-04-25","1.4.0",1209
"2026-04-25","1.4.1",6512
"2026-04-25","1.5.0",3091
"2026-04-25","1.6.0",15717
"2026-04-25","1.7.0",11267
"2026-04-25","1.7.1",11497
"2026-04-25","1.8.0",11669
"2026-04-25","1.8.1",15192
"2026-04-25","1.9.0",13278
"2026-04-25","1.9.1",13226
"2026-04-25","1.9.2",12472
"2026-04-25","1.9.3",11930
"2026-04-25","1.9.4",22610
"2026-04-26","0.9.1",1663
"2026-04-26","1.0.0",2227
"2026-04-26","1.1.0",791
"2026-04-26","1.1.1",733
"2026-04-26","1.1.2",1388
"2026-04-26","1.1.3",1721
"2026-04-26","1.10.0",12835
"2026-04-26","1.10.1",18310
"2026-04-26","1.11.0",18138
"2026-04-26","1.12.0",14379
"2026-04-26","1.12.1",13432
"2026-04-26","1.12.2",16116
"2026-04-26","1.12.3",14034
"2026-04-26","1.12.4",39011
"2026-04-26","1.13.0",21174
"2026-04-26","1.13.1",28351
"2026-04-26","1.14.0",21099
"2026-04-26","1.14.1",84492
"2026-04-26","1.15.0",86539
"2026-04-26","1.16.0",127010
"2026-04-26","1.17.0",91587
"2026-04-26","1.18.0",86037
"2026-04-26","1.19.0",94570
"2026-04-26","1.2.0",1230
"2026-04-26","1.2.0rc1",6
"2026-04-26","1.2.1",1364
"2026-04-26","1.20.0",91997
"2026-04-26","1.21.0",90378
"2026-04-26","1.21.1",89108
"2026-04-26","1.21.2",83249
"2026-04-26","1.22.0",101987
"2026-04-26","1.23.0",94488
"2026-04-26","1.23.1",95586
"2026-04-26","1.23.2",88737
"2026-04-26","1.23.3",216849
"2026-04-26","1.24.0",111806
"2026-04-26","1.25.0",159151
"2026-04-26","1.26.0",566195
"2026-04-26","1.27.0",3321239
"2026-04-26","1.3.0",1588
"2026-04-26","1.3.0rc1",6
"2026-04-26","1.4.0",875
"2026-04-26","1.4.1",6262
"2026-04-26","1.5.0",2455
"2026-04-26","1.6.0",16468
"2026-04-26","1.7.0",12157
"2026-04-26","1.7.1",12721
"2026-04-26","1.8.0",12807
"2026-04-26","1.8.1",15364
"2026-04-26","1.9.0",13647
"2026-04-26","1.9.1",13754
"2026-04-26","1.9.2",14078
"2026-04-26","1.9.3",14000
"2026-04-26","1.9.4",35778
"2026-04-27","0.9.1",1917
"2026-04-27","1.0.0",3198
"2026-04-27","1.1.0",1441
"2026-04-27","1.1.1",1782
"2026-04-27","1.1.2",2484
"2026-04-27","1.1.3",3429
"2026-04-27","1.10.0",18155
"2026-04-27","1.10.1",25643
"2026-04-27","1.11.0",24443
"2026-04-27","1.12.0",19256
"2026-04-27","1.12.1",21141
"2026-04-27","1.12.2",31041
"2026-04-27","1.12.3",19842
"2026-04-27","1.12.4",88754
"2026-04-27","1.13.0",30922
"2026-04-27","1.13.1",41535
"2026-04-27","1.14.0",28934
"2026-04-27","1.14.1",96250
"2026-04-27","1.15.0",94376
"2026-04-27","1.16.0",157532
"2026-04-27","1.17.0",136791
"2026-04-27","1.18.0",93779
"2026-04-27","1.19.0",108105
"2026-04-27","1.2.0",2571
"2026-04-27","1.2.0rc1",9
"2026-04-27","1.2.1",2551
"2026-04-27","1.20.0",100348
"2026-04-27","1.21.0",102558
"2026-04-27","1.21.1",97778
"2026-04-27","1.21.2",91700
"2026-04-27","1.22.0",121692
"2026-04-27","1.23.0",115265
"2026-04-27","1.23.1",107660
"2026-04-27","1.23.2",99090
"2026-04-27","1.23.3",358795
"2026-04-27","1.24.0",148198
"2026-04-27","1.25.0",259521
"2026-04-27","1.26.0",983001
"2026-04-27","1.27.0",3575925
"2026-04-27","1.3.0",3217
"2026-04-27","1.3.0rc1",10
"2026-04-27","1.4.0",2480
"2026-04-27","1.4.1",7051
"2026-04-27","1.5.0",8782
"2026-04-27","1.6.0",21489
"2026-04-27","1.7.0",16657
"2026-04-27","1.7.1",17402
"2026-04-27","1.8.0",17633
"2026-04-27","1.8.1",21073
"2026-04-27","1.9.0",19825
"2026-04-27","1.9.1",22859
"2026-04-27","1.9.2",18314
"2026-04-27","1.9.3",19153
"2026-04-27","1.9.4",45925
"2026-04-28","0.1",1
"2026-04-28","0.8.0",1
"2026-04-28","0.9.1",2922
"2026-04-28","1.0.0",2434
"2026-04-28","1.1.0",1394
"2026-04-28","1.1.1",1698
"2026-04-28","1.1.2",2242
"2026-04-28","1.1.3",2862
"2026-04-28","1.10.0",16572
"2026-04-28","1.10.1",24595
"2026-04-28","1.11.0",23010
"2026-04-28","1.12.0",17889
"2026-04-28","1.12.1",19526
"2026-04-28","1.12.2",29443
"2026-04-28","1.12.3",18167
"2026-04-28","1.12.4",96332
"2026-04-28","1.13.0",29214
"2026-04-28","1.13.1",39745
"2026-04-28","1.14.0",28740
"2026-04-28","1.14.1",93239
"2026-04-28","1.15.0",93329
"2026-04-28","1.16.0",157903
"2026-04-28","1.17.0",151146
"2026-04-28","1.18.0",91794
"2026-04-28","1.19.0",106615
"2026-04-28","1.2.0",2175
"2026-04-28","1.2.0rc1",2
"2026-04-28","1.2.1",2160
"2026-04-28","1.20.0",99393
"2026-04-28","1.21.0",101323
"2026-04-28","1.21.1",94773
"2026-04-28","1.21.2",90352
"2026-04-28","1.22.0",116379
"2026-04-28","1.23.0",111388
"2026-04-28","1.23.1",102984
"2026-04-28","1.23.2",96767
"2026-04-28","1.23.3",463757
"2026-04-28","1.24.0",147771
"2026-04-28","1.25.0",280733
"2026-04-28","1.26.0",1046653
"2026-04-28","1.27.0",3612194
"2026-04-28","1.3.0",4852
"2026-04-28","1.3.0rc1",2
"2026-04-28","1.4.0",2204
"2026-04-28","1.4.1",12936
"2026-04-28","1.5.0",3903
"2026-04-28","1.6.0",20833
"2026-04-28","1.7.0",15038
"2026-04-28","1.7.1",16069
"2026-04-28","1.8.0",16094
"2026-04-28","1.8.1",20489
"2026-04-28","1.9.0",17883
"2026-04-28","1.9.1",21020
"2026-04-28","1.9.2",16721
"2026-04-28","1.9.3",18513
"2026-04-28","1.9.4",48798
"2026-04-29","0.9.1",2637
"2026-04-29","1.0.0",2589
"2026-04-29","1.1.0",1303
"2026-04-29","1.1.1",1805
"2026-04-29","1.1.2",2162
"2026-04-29","1.1.3",2609
"2026-04-29","1.10.0",17155
"2026-04-29","1.10.1",25012
"2026-04-29","1.11.0",23056
"2026-04-29","1.12.0",18713
"2026-04-29","1.12.1",19493
"2026-04-29","1.12.2",31115
"2026-04-29","1.12.3",18450
"2026-04-29","1.12.4",99499
"2026-04-29","1.13.0",29038
"2026-04-29","1.13.1",39652
"2026-04-29","1.14.0",29016
"2026-04-29","1.14.1",94307
"2026-04-29","1.15.0",95208
"2026-04-29","1.16.0",155805
"2026-04-29","1.17.0",146052
"2026-04-29","1.18.0",94001
"2026-04-29","1.19.0",108324
"2026-04-29","1.2.0",1984
"2026-04-29","1.2.0rc1",10
"2026-04-29","1.2.1",2055
"2026-04-29","1.20.0",101115
"2026-04-29","1.21.0",102913
"2026-04-29","1.21.1",97423
"2026-04-29","1.21.2",92399
"2026-04-29","1.22.0",118523
"2026-04-29","1.23.0",115197
"2026-04-29","1.23.1",106586
"2026-04-29","1.23.2",98514
"2026-04-29","1.23.3",432356
"2026-04-29","1.24.0",149637
"2026-04-29","1.25.0",292258
"2026-04-29","1.26.0",1033270
"2026-04-29","1.27.0",3657849
"2026-04-29","1.3.0",6951
"2026-04-29","1.3.0rc1",5
"2026-04-29","1.4.0",2277
"2026-04-29","1.4.1",11508
"2026-04-29","1.5.0",5080
"2026-04-29","1.6.0",20779
"2026-04-29","1.7.0",15597
"2026-04-29","1.7.1",16381
"2026-04-29","1.8.0",16514
"2026-04-29","1.8.1",21353
"2026-04-29","1.9.0",19054
"2026-04-29","1.9.1",22666
"2026-04-29","1.9.2",18315
"2026-04-29","1.9.3",19805
"2026-04-29","1.9.4",46844
